AwardId,AwardedOn,AwardName,AwardAbbr,AwardSystem,ClaspLevel,ClaspText,GazetteName,GazetteGivenName,GazetteSurname,GazetteSuburb,GazetteState,GazettePostcode,AnnouncementEvent,Division,AdditionalInfo,Citation,MediaNote
2012289,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Yanyi BANDICHA,Yanyi,BANDICHA,Alice Springs,NT,870,Australia Day 2023 Honours List,G,,For service to the Indigenous communities of the Northern Territory and South Australia.,"Ngaanyatjarra Pitjantjatjara Yankunytjatjara Women's Council Chairperson, since 2019, and various terms, 2002-2019.Director, since 2010.Foundation Member.Advocate, for renal dialysis in her community opened 2019 in Ernabella.Advocate, Larapinta Extreme Trail Fundraising Event, since 2016.Education Translator and Audiobook Narrator, Pitjantjatjara Bible Translation Project, ongoing.Teacher, various schools including Amata Anangu School, Yirara College Alice Springs, Thebarton Primary School, Inglefarm High School, Woodville High School and Ernabella, 1972-2002.Foundation Member, Ernabella Girls' Choir and Ernabella Choir.Former Director, Pitjantjatjara Yankunytjatjara Education Committee, South Australian Department of Education, early 1990s.Former Spokesperson, Anangu Education Workers, APY Lands.Uniting Church Member, Executive and Women's Ministry, Ernabella Uniting Church.Director and former Chairperson, Northern Regional Council of Congress, and Member, Women's Forum, current.Chairperson, Aboriginal Resources and Development Services, current.Community OtherMember, Pukatja Council. Involved with the Cross Border Justice Project.Former Executive Member, Pitjantjatjara Council.Project Translater, Regional Anangu Services Aboriginal Corporation (RASAC)."
2012290,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Eileen Kamara BONNEY,Eileen Kamara,BONNEY,Ampilatwatja,NT,872,Australia Day 2023 Honours List,G,,For service to the Indigenous community of Ampilatwatja.,"Ampilatwatja Health Centre Aboriginal CorporationBoard Member, current.Former Health Worker.Artists of Ampilatwatja Aboriginal CorporationFormer Chair.Founding Contributor, 1999.Barkly Regional CouncilCouncillor, Alyawarr Ward, 2012-2014."
2012291,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Rosemary CURTIS,Rosemary,CURTIS,Glen Innes,NSW,2370,Australia Day 2023 Honours List,G,,For service to the Indigenous community of Glen Innes.,"PathfindersDirector, since 2012.Volunteer, current.Indigenous AffairsDirector, National Parks Regional Access Committee, current.Organiser, National Aborigines and Islanders Day Observance Committee (NAIDOC) Week.Member, Aboriginal Lands Council.Former Board Member, Glen Innes Local Aboriginal Lands Council.Aboriginal Community Liaison Officer, Glenn Innes High School, 2006-2012.Co-Founder, Tingha Aboriginal Corporation.Former Member, Aboriginal Affairs New South Wales.Volunteer, Eradicating Tuberculosis in Indigenous People living in Tingha, New South Wales Health Care Complaint Commission.Glen Innes Severn CouncilCouncil Member, 2004-2008.Member, Natural Resources Advisory Committee, current.Department of Community ServicesFormer District Officer and Member, Community Development Employment Projects.Former Foster Parent, 35 years.Community OtherVolunteer, Quota Glenn Innes.Administration Officer, University of New England."
2012292,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Patricia Ann ELLIS,Patricia Ann,ELLIS,Bergalia,NSW,2537,Australia Day 2023 Honours List,G,,For service to the Indigenous community of the Eurobodalla Shire.,"Community IndigenousChair, Eurobodalla Aboriginal Advisory Committee, Eurobodalla Shire Council, current.Founder, Minga Cultural Experiences, since 2018.Coordinator, Cobowra Local Aboriginal Land Council, 12 years.Board Member, Biamanga National Park.Former Member, Language Committee, New South Wales Aboriginal Education Consultative Group.Co-Writer, Dhurga Language Dictionary, Aboriginal Land Press, 2020.New South Wales National Parks and Wildlife ServiceJoint Management Coordinator, Biamanga and Gulaga National Park Aboriginal Ownership and Leaseback Agreement, New South Wales Parks, 2006-2014.Former Aboriginal Project Officer.Former Member, Far South Coast Advisory Committee.Producer, Coastal Custodians quarterly magazine, 10 years.TAFE NSWCoordinator, Aboriginal Unit, Moruya Campus, 33 years.Coordinator and Teacher, Aboriginal Unit, Bega Campus, University of Wollongong, seven years.Tuross Heads Community Development Employment ProgramChief Executive Officer, three years.Awards and Recognition include:National Aborigines and Islanders Day Observance Committee (NAIDOC) Elder of the Year, Eurobodalla Shire Council, 2019.Bruce Kendall Award, Service to TAFE NSW, Gili Awards, 2017.NAIDOC Award for Outstanding Service to Community, Eurobodalla Shire Council, 2008, 2017."
2012293,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Miss Rebecca JOHNSON,Rebecca,JOHNSON,,QLD,,Australia Day 2023 Honours List,G,,For service to the Indigenous and LGBTQI    communities.," ProfessionalCo-founder, Indigilez Womens Leadership and Support Group, since 2008.President, Brisbane Pride Festival, since 2019.Former Member, Tekwabi Giz.Former Member, Expert Advisory Group, MindOUT Suicide Prevention Program.Project Oversite, Yarns Heal Suicide Prevention Campaign, and Co design lead with two population groups, LGBTIQ    and Aboriginal and Torres Strait Islander peoples.Advocate, Aboriginal and Torres Strait Islander Lesbian, Gay, Bisexual, Transgender, Intersex, Brother Boy and Sister Girl (LGBTIBBSG) Mental Health and Suicide Prevention.Secondment, Human Rights Council 42, United Nations, Geneva, Switzerland, 2019.Appointments - OtherQueensland LGBTIQ   Roundtable, Department of Communities, Disability Services and Seniors, Queensland Government.Coordinator, Aboriginal and Torres Strait Islander LGBTIBBSG Suicide Prevention campaigns, Brisbane North Public Health Network, current.Australian Delegate, Global Equality Coalition, Canada, 2018.Co-Chair and Lived Experience Representative, Queensland Mental Health Commission, 2019-2022.Former Committee Member, National Aboriginal and Torres Strait Islander Suicide Prevention Conference, 2018.Former Committee Member, National Aboriginal and Torres Strait Islander Leadership in Mental Health.Former Committee Member, World Indigenous Suicide Prevention Committee, 2018.Former Committee Member, Open Doors Youth Service.Indigenous Police Liaison Officer, Queensland Police Service, 2001-2010.Department of Education, QueenslandPrincipal Policy Officer, Indigenous Policy, First Nations Strategy and Partnerships, current.Acting Director, Indigenous Policy, Strategic Policy and Intergovernmental Relations.Regional Community Partnership Officer and Partnership Manager, Partnership and Pathways Team, Aboriginal and Torres Strait Islander Education Team, Metropolitan Region.Awards and Recognition include:International Womens Day Commendation certificate recognising commitment to enhancing opportunities for Women, 2018.Recipient, State Silver Award, Awards for Excellence in Problem-Oriented and Partnership Policing, Queensland Police, 2010.Recipient, Brisbane Pride Queen's Ball Award For Outstanding Achievement and Community Service to the Aboriginal and Torres Strait Islander LGBTISQ community of Queensland 2010.Recipient, Established Professional Role Model of the Year, Out for Australia, 2018.Recipient, Black Pride Awards, Strong Sis HERO Award, 2020.Recipient, Pinnacle Award, Brisbane Pride Awards, 2022."
2012294,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Mary Corina MARTIN,Mary Corina,MARTIN,Baldivis,WA,6171,Australia Day 2023 Honours List,G,,For service to the law.,"Aboriginal Family Legal Services Western AustraliaChief Executive Officer, since 2016.Principal Legal Officer, 2014-2016.Country Lawyer, 2009-2011.Lawyer, 2007- 2009.Court Officer, 2004-2006.Professional rolesExecutive Committee Member, Women's Council for Domestic and Family Violence Services Western Australia, 2016-2017. Member, Aboriginal Advisory Council of Western Australia, Department of the Premier and Cabinet Western Australia, since 2019.Supporter, The Ochre Ribbon Campaign, Aboriginal Family Legal Service, since 2014.Member, Implementation Group, Aboriginal Family Led Decision Making Pilot Program, Department of Communities Western Australia, 2021.Advisory Committee Member, Review of the Family Law System, Australian Law Reform Commission, 2017.Past Executive Board Member, Community Legal Centres Association of Western Australia.Past Panellist, Australia's National Research Organisation for Women's Safety National Conference, 2018.Presenter at International Conference in Prato, Italy, 2019.Keynote Speaker, Western Australia Family Pathways Network Conference, 2022.Law Society of Western AustraliaAmbassador, Walk for Justice, Law Access Western Australia, 2022.Keynote Speaker, Access to Justice Online Forum, 2020.Barrister and Solicitor, admitted, Supreme Court of Western Australia, since 2006.PublicationsAuthor, The Toast Tree, children's book, 32p, 2015.Past ProfessionalSpecialist Assets Program, Rio Tinto, approx. two years.Music Manager, Goolarri Media, two years.Acting Coordinator for Aboriginal Programs, Ministry of Justice, two years.Police Officer, and Aboriginal Police Aide, 1987-1991.Mothercraft Nurse, 1981-1985."
2012295,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Dianne Mary RYDER,Dianne Mary,RYDER,Stratton,WA,6056,Australia Day 2023 Honours List,G,,For service to the Indigenous community of Western Australia.,"Midland Women's Health Care PlaceBoard Member, 2008-2013.Elder and Ambassador, current.Indigenous OrganisationsBoard Member, Noongar Institute of Western Australia, 2008-2013.Board Member, Mundaring Arts Centre, 2017-2018.Community Representative, Swan Alliance Communities for Children (Anglicare WA, Mission Australia and Ngala), 2013-2020.Swan Alliance Leadership Group, 2013-2020.Volunteer, Indigenous Outreach Worker, Derbarl Yerrigan Health Service, 2009-2011.Provides Back to School Backpacks for Aboriginal Students, since 2008.Board Member, Kinship Connection Aboriginal Corporation 2016-2017.Ex-Service organisationsPresident, Aboriginal and Torres Strait Islander Veterans Services Association of Western Australia, since 2014.Member, Indigenous Veterans Commemorative Service Committee, current.CommunityCommittee Member, White Ribbon Day Midland 'March that Matters', since 2015.Volunteer, Mirrabooka NAIDOC, since 2014.Volunteer Committee Member and MC, Midland NAIDOC, 2013-2019.Volunteer Project Coordinator, Swan Aboriginal Community Christmas Celebration 2008-2019.Volunteer Coordinator, Winter Blanket Appeal, formally run by AnglicareWA, since 2016.Volunteer, Swan and Midland Police and Community Youth Centre, 2007-2008.Volunteer, Garage Youth Drop-In Centre, South Sydney City Council, 1994-1995.Former Volunteer RolesFormer Member, Aboriginal Advisory Committee, North Metropolitan Health Service.Former Member Aboriginal Advisory Committee, East Metropolitan Health Service.Former Committee Member, Koolkuna Women's Refuge.Former Elder, Swan View Girls Academy and the Kiara Girls Academy. ProfessionalFormer Outreach and Community Liaison Coordinator, Perth and Hills Division of General Practice, and Telethon Speech and Hearing Ear Bus Programme.Defence ServiceWomen's Royal Australian Army Corps, 1974-1995.Awards and Recognition include:Defence Service Medal with First Clasp.Australian Defence Medal.National NAIDOC Lifetime Achievement Award, 2017.Midland NAIDOC Community Award, 2014 and 2015.Nominee, Australian of the Year Awards, 2015.Midland Women's Health Care Place Community Award, 2012.Perth NAIDOC Outstanding Achievement Award, 2009.Active Citizenship Award, City of Swan, 2009.Australia Day Medallion, 1990."
2012296,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Denise SMITH-ALI,Denise,SMITH-ALI,Belmont,WA,6104,Australia Day 2023 Honours List,G,,For service to Indigenous language preservation.,"Noongar NationCustodian, Kaneang Clan, current.Custodian, Wilman Clan, current.Noongar Boodjar Language Aboriginal CorporationProject Lead, Cultural Mapping project, current.Linguist Analyst, since 2018.Senior Linguist and Manager, since 2021.Ancestry Researcher, current.Language Officer, 2000-2012.Department of Education Western AustraliaFormer Teacher, Language Other than English.Awards and Recognition include:Australian of the Year, Western Australia, 2014."
2012266,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Katherine MAKA,Katherine,MAKA,,NSW,,Australia Day 2023 Honours List,G,,For service to community health.,"Western Sydney Local Health District (WSLHD)Head of Physiotherapy Department, Westmead Hospital, current.COVID Manager, 2020-2021.Former Acting Deputy Head, Physiotherapy Department, Auburn Hospital.Invited Member, Human Research Ethics Committee, since 2018.Elected Member, Westmead Clinical Council, current.Employee, since 2002.Australian Physiotherapy Association (APA)Former Member, National Advisory Council.Chair, Emergency Department Physiotherapists National Group, 2009-2017.NSW Representative, Advanced Musculoskeletal Practitioner Committee, current.New South Wales Branch, Australian Physiotherapy AssociationPresident, 2007-2008.Chair, Emergency Department Physiotherapists National Group, 2009-2017.Member, since 1998.Physiotherapy - OtherAPA Representative, Physiotherapy Council of New South Wales, Health Professionals Councils, current.Contributor, Emergency Care Institute.Awards and Recognition include:Allied Health Leader of the Year Award, Emerging Executive Leader, Western Sydney Local Health District, 2021."
2012267,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Sarah Anne McGORAM,Sarah Anne,McGORAM,Franklin,ACT,2913,Australia Day 2023 Honours List,G,,For service to community health.,"Rare Cancers AustraliaAdvocate for sufferers of Gastro Intestinal Stromal Tumors (GIST), since 2010.Member, Patient Advisory Board, since 2021.Chair, Gastro Intestinal Stromal Tumors (GIST) Support Group, since 2020.Other AppointmentsMember, Patient Focus Group, National Oncology Alliance, since 2021.Member, Health Care Consumers Association, since 2020.Committee Member, Cancer Consumer Reference Group, Canberra Region Cancer Centre, since 2020.Former Participant, Australian Genomic Cancer Medicine Program, Garvan Institute of Medical Research. ProfessionalTeacher, Catholic Education Archdiocese of Canberra and Goulburn, since 2002.Public Speaking Roles include:The CanForum, Parliament House, 2022.The Therapeutic Goods Administration Approvals Branch Planning Day, 2019.The Garvan Institute Annual Leadership Dinner, 2018.The Mt Kosciusko Rare Cancers Walk, 2018.The Vodafone Foundation Board Strategy day, 2018.The CanForum, Parliament House, 2018.The GI Cancer Institute, Gutsy Challenge 10km Run, 2018.The Vodafone Foundation Breakfast at Parliament House, 2017."
2012268,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Helen MEARS,Helen,MEARS,Coffs Harbour,NSW,2450,Australia Day 2023 Honours List,G,,For service to community health.,"United Hospital Auxiliaries President, Pink Ladies, 30 Years.Volunteer, Coffs harbour Health Campus, 40 Years.Organiser of various catering events.Fundraiser.Duty Manager, Coffs Harbour Health Clinic Cafe.Special Care NurseryOrganiser, Mental Health Morning Tea.Caters, Shearwater Lodge Meetings."
2012269,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Monica O'CONNOR,Monica,O'CONNOR,Harden,NSW,2587,Australia Day 2023 Honours List,G,,For service to the community of Harden.,"Can Assist, Harden BranchCo-Founder and President, since 2001.Former Vice-President.Life Member.Harden Catholic ChurchParish Council Member, 2014-2019.Former Choir Leader.Parishioner, current.Awards and Recognition include:Citizen of the Year, Harden Shire Council, 2014.Senior Inspirational Woman of the Year, Harden Shire Council, 2010.Paul Harris Fellowship Award, Rotary Foundation."
2012270,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Dr Margaret Rwth STUCKEY,Margaret Rwth,STUCKEY,Doncaster,VIC,3108,Australia Day 2023 Honours List,G,,For service to community health.,"College of Science, Health and Engineering, La Trobe UniversityCourse Coordinator, Ergonomics and Safety and Health, since 2010.Associate Professor, Ergonomics, Safety and Health, since 2020.Lecturer, Ergonomics, Safety and Health, 1996-2019.Riding for the Disabled VictoriaBoard Member, 2016-2022.Occupational Health and Safety Advisor.Chair, Occupational Health and Safety and Risk Management Committee.Riding for the Disabled OtherCommittee Member, Riding for the Disabled, Viewbank, since 2012 and Member.Occupational Health and Safety Advisor, Riding for the Disabled Australia, since 2020 and Chair, Occupational Health and Safety and Risk Management Committee.Occupational Health and Safety Trainer, since 2012.St Peter's Anglican Church, Eastern HillMember, Parish Council, 2016-2020.Parish Warden, 2017-2020.Community - OtherBoard Member, Multiple Sclerosis Society of Victoria, 1996-2003.Volunteer, Save a Dog Scheme, since 2007.Awards and Recognition include:Occupational Health and Safety Education Award, Victorian Division, Safety Institute of Australia, 2010.Certified Professional Ergonomist, since 1986. "
2012271,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Dr Coralie WALES,Coralie,WALES,,NSW,,Australia Day 2023 Honours List,G,,For service to community health.,"Western SydneyLead Facilitator, Community Partnerships, WentWest - Western Sydney Primary Health Network, since 2021.Manager, Community and Consumer Partnerships, Western Sydney Local Health District 2014-2021. Hunter New England Local Health DistrictProject Manager, 'Working Together: Life Beyond Cancer', 2013-2014.Project Manager, 'NBN Telehealth to the Home', 2012-2013.Pain Project Officer, S*K*E*C*H Project, Hunter Integrated Pain Service, 2010-2012.Employment - OtherDirector, The Square Cogs Project, 2009-2011.Conference Presentations and Workshops, since 1997.Employer Consultancy Services, 1997-2010.Rehabilitation Consultant/Injury Management Advisor, 1994-2010.Agency for Clinical InnovationMember, Consumer Council, since 2015.Founding Executive Member, Pain Network, 2010-2014.Pain Research and SupportFounder and President, Chronic Pain Australia, 2006-2018.Member, National Pain Strategy Steering Committee, 2008-2010.Member, National Pharmaceutical Drugs Misuse Strategy Expert Advisory Committee, 2010.Director, The Chronic Pain Group, 1998-2005.University of SydneyAlumni Award, Community Service, 2016.Casual Lecturer, School of Occupational and Leisure Sciences, 2008.Casual Lecturer, School of Community Health, 2002. OtherAdjunct Fellow Western Sydney University.Chair, Statewide Community Participation Managers' Forum, New South Wales Health, 2016-2018.Former Facilitator, Quest for Life Foundation."
2012272,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Annette Maree BAKER,Annette Maree,BAKER,East Albury,NSW,2640,Australia Day 2023 Honours List,G,,For service to community health.,"Survivors of Suicide and FriendsCo-Founder, since 2013.Co-Founder, The Big Splash, Albury-Wodonga, since 2014.Co-Founder, Survivors of Suicide and Friends / Winter Solstice, since 2013.CommunityBoard Member, Lifeline Albury Wodonga, current.Supporter and Advocate, Headspace Albury Wodonga, since 2012.Supporter, Fundraiser and Advocate, The Butterfly Foundation, since 2012.Founding Member, Australians for Mental Health, current.Committee Member, Albury Tigers Water Polo Club, current.Member, Fish Out of Water community group, current. "
2012273,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Laura Carol BUNYAN,Laura Carol,BUNYAN,Richardson,ACT,2905,Australia Day 2023 Honours List,G,,For service to community history.,"PublicationsCo-Author, Dunera Lives: Volume 1, A Visual History, 2018.Co-Author, Dunera Lives: Volume 2, Profiles, 2020.Dunera AssociationHonorary Archivist/Historian, current.Former Committee Member. "
2012274,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Geraldine Frances BYRNE,Geraldine Frances,BYRNE,Claremont,WA,6010,Australia Day 2023 Honours List,G,,"For service to the community of Western Australia, and to history.","PublicationsCo-Author, May It Please Your Honour: A History of the Supreme Court of Western Australia, Supreme Court of Western Australia, 2005 (with Professor Bolton).Author, Tom and Jack: a Frontier Story, Fremantle Arts Centre Press, 2003.Author, Built on a Hilltop: a History of the Sisters of the Good Shepherd in Western Australia, 1902-2002, Sisters of the Good Shepherd, 2002.Co-Author, The Campus that Never Stood Still: the Centenary of Edith Cowan University 1902-2002, Edith Cowan University Churchlands, 2001 (with Professor Bolton).Author, A Basilica in the Making: the Centenary of St Patrick's, Fremantle, Mazenod Press, 2000.Author, Valiant Women: Letters from the Sisters of Mercy in Western Australia 1845-1849, The Polding Press, 1981.Freelance historian and researcher, since 1999.Benedictine Order at New NorciaResearcher, Photographic Collection Project, since 2008.Member, Archives, Research and Publications Committee since 2008.ProfessionalAdministrative Officer, Law Society of Western Australia, 1986-1996.Planning Officer, College of Law, University of Notre Dame Australia Fremantle, 1990s.Personal Assistant to the late Professor Geoffrey Bolton AO, Australian Studies Centre, University of London, 1980."
2012275,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Dianne Ruth DOWLING,Dianne Ruth,DOWLING,Wanniassa,ACT,2903,Australia Day 2023 Honours List,G,,For service to community history.,"National Trust of Australia (Australian Capital Territory)Volunteer, since 1980s.Coordinator, Several International Tours, 2005-2015.Manager, Gift Shop, 1998-2010.Editor, Heritage in Trust, Magazine 1998-2010.Council Member.Vice President.Involved with various committees for Heritage, Tours and Events, Membership, and Volunteers.Life Member.Canberra Archaeological SocietyTreasurer.Tour Guide.Volunteer, since 1980s.Life Member.Canberra and District Historical SocietyVolunteer, since 1997. ProfessionalManager, Australian Choice Gift Shop, since 2010.Retail Manager, Old Parliament House Trust Shop, National Trust of Australia, Australian Capital Territory, 1998-2010.Executive Officer, National Trust of Australia, Australian Capital Territory, 2006-2007.Manager, Canberra Cruises and Tours, (formerly part of Murrays Australia), 1985-1997.Woman's Royal Australian Naval Service, 1966-1967.Awards and Recognition include:Australian Defence Medal."
2012276,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Dr Peter John DOWLING,Peter John,DOWLING,Wanniassa,ACT,2903,Australia Day 2023 Honours List,G,,For service to community history.,"National Trust of Australia (Australian Capital Territory)Vice President.National Heritage Officer, Australian Council of National Trusts.Heritage Consultant, Archaeology, History, Heritage Assessment.Coordinator, National Heritage Research Project.Coordinator for various Tours both locally and internationally.Involved with various Committees including Volunteers, Membership and Classifications.Member, Trust Council, 1998-2021.Life Member.Canberra Archaeological SocietyVice President, 2010-2015.Organiser, Heritage Walks, since 1988.Volunteer, current.Life Member. Member, since 1980s.Canberra and District Historical SocietyMember, Governing Council, current.Newsletter Author, current.Promotional speaker, current.Volunteer, current.Member, since 1990s.AuthorFatal Contact. How Epidemics Nearly Wiped Out Australia's First Peoples, Monash University Publishing, 2021.The Australian War Memorial. A Changed Future, 2021.Reaching the Murrumbidgee. What the First European explores saw and what they perceived, Canberra historical journal, 2021.What Charles Sturt Saw in 1830 - Syphilis Beyond the Colonial Boundaries, 2017.Tuberculosis among Australian Aborigines 1788-1901, 2017.Mercury Poisoning at Oyster Cove. Suspected Cases of unintentional poisoning of Tasmanian Aboriginal Internees, 2006.Towards an Understand of Treponemal Disease. Impact on aboriginal Population in South East Australia, 2002.Regular historic articles in the National Trust Magazine, 'Heritage in Trust', since 1989.ProfessionalMember, Royal Australian Navy, 1964-1984.Petherick Reader, National Library of Australia, 2016-2022.Principal, Di-Petaia Research, 1997-2022.Manager of Heritage Issues, National Trust of Australia, 1997-2015.Lecturer, Australian National University.Awards and Recognition include: Australian Active Service Medal 1945-75 with Clasps MALAYSIA' VIETNAM'.General Service Medal 1962 with Clasps BORNEO' MALAY PENINSULA'.Vietnam Logistic and Support Medal.Australian Service Medal 1945-75 with Clasp FESR'.Defence Force Service Medal with First Clasp.National Medal.Australian Defence Medal.Pingat Jasa Malaysia.Returned from Active Service Badge."
2012277,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Dorothy Mavis EBBOTT,Dorothy Mavis,EBBOTT,,NSW,,Australia Day 2023 Honours List,G,,For service to history preservation organisations.,"Newcastle and Hunter District Historical SocietyPresident, 1956-2019.Former Secretary.Committee Member, 1956-2020.NSW Department of EducationTeacher, 1947-1950 and 1965-1985."
2012278,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Gillian Kathleen FRANCIS,Gillian Kathleen,FRANCIS,,ACT,,Australia Day 2023 Honours List,G,,For service to community history.,"Horsham Historical Society Former Treasurer.Author, 'Strewth! - An Insight into Horsham's Involvement in World War I, 2015.Researcher, Horsham Cenotaph, Horsham Rural City Council. Horsham Sub-Branch, Returned and Services League of AustraliaCommittee Researcher and Historian.Identified 48 local soldiers of Gallipoli.Principal Concept Designer, World War I memorial.  Awards and Recognition include:Community History Award, 'Strewth!', State Government of Victoria, 2015."
2012250,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mr Thomas Preston CAMPBELL,Thomas Preston,CAMPBELL,,QLD,,Australia Day 2023 Honours List,G,,"For service to Indigenous youth, and to rugby league.","Preston Campbell Foundation Founder and Director, since 2015.Board Member, since 2015. Founder, Presto's Training Cafe, Gold Coast 2016 and Brisbane, 2017. Indigenous Mental HealthVolunteer, Indigenous Youth Mobility Pathway Project, current.Ambassador, Deadly Choices, Institute for Urban Indigenous Health, current.Indigenous Ambassador, various mental health programs, current.Gold Coast Titans Player Mentor, current.Partner, Titans Community Team, current.Member, Advisory Group, Titans Reconciliation Action Plan, current.Life Member, 2019.Ambassador, Titan's Beyond Tomorrow Program, 2019.Player, 2007-2011.National Rugby League Ambassador, All-Stars State of Mind Campaign, current.Presenter, National Rugby League Community Program, since 2018.Player, Penrith Panthers, 2003-2006.Player, Cronulla-Sutherland Sharks, 1999-2002.Player, Gold Coast Charges, 1998.BusinessDirector, Phyre Apparel, current.Awards and Recognition Include:Eastern Stand named in his honour, Cbus Super Stadium Gold Coast, 2018.Ken Stephen Medal, National Rugby League, 2008. Player of the Year, Gold Coast Titans Football Club, 2008.Centenary Medal, 2003.Dally M Medal, National Rugby League, 2001. "
2012251,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Dr Bernard John CHAPMAN,Bernard John,CHAPMAN,Moora,WA,6510,Australia Day 2023 Honours List,G,,For service to community health.,"Community HealthFounder, Moora Bed Race, YouthCARE, 2007.Volunteer, Moora Local Drug Action Group, 1995-2015.Mentor, John Flynn Scholars, Rural Health West.Former First aid trainer/Counsellor, St John's Ambulance drivers.Volunteer, International Medical Volunteering, since 2004.Owner and Practitioner, Moora Health Centre, current.Community Lay Preacher, Moora Seventh Day Adventist Church, current.Royal Australian College of General PractitionersFellow, current. Awards and Recognition include:Award for Outstanding Service to Rural and Remote Health, Rural Health West Doctor's Service Awards, 2012.Citizen of the Year, Shire of Moora, 2012.Paul Harris Fellowship, 2012."
2012252,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Ms Leanne Maree CLARKE,Leanne Maree,CLARKE,Caringbah South,NSW,2229,Australia Day 2023 Honours List,G,,For service to community health.,"Australian Clinical Psychology AssociationPublic Officer, Foundation Board.Foundation Member, 2010.Former Board Member.Assists with submissions to government and other leading authorities.Honorary Life Member.PsychologyClinic Director, Southside Health and Wellbeing, since 2001.Appointed Member, Mental Health Reference Group, MBS Review, 2018.Inaugural Chair, Allied and Community Health Council, South Eastern Sydney Medicare Locals.Former Director, Central and Eastern Sydney Allied Health Network.Australian Psychological SocietyFellow, College of Clinical Psychologists, current.Member, since 2000.Health Advocacy Advocate, Rare Cancers Australia, current.Volunteer Advisor, overseas therapy options, Peter MacCallum Cancer Centre."
2012253,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Jill COSTELLO,Jill,COSTELLO,Kholo,QLD,4306,Australia Day 2023 Honours List,G,,For service to community health.,"Man Up! AustraliaDirector and Co-Founder, since 2010.Presenter, since 2010.Co-Organiser, funding for first prostate cancer nurse in the Darling Downs and Toowoomba region."
2012254,01/26/2023 00:00:00 +00:00,Medal of the Order of Australia,OAM,OA,0,,Mrs Susan Elizabeth CROFT,Susan Elizabeth,CROFT,Yeronga,QLD,4104,Australia Day 2023 Honours List,G,,For service to community health as a physiotherapist.,"Physiotherapy RolesFounder, Sue Croft Physiotherapy, since 1993.Advocate, Women's Health and Continence Promotion, since 1989.Physiotherapist, Intensive Care Unit, Mater Hospital, four years.Registered physiotherapist, since 1977.Former Tutor, Women's Health, University of Queensland.Former Physiotherapist, Princess Alexandra Hospital.Professional OrganisationsMember, Australian Physiotherapy Association, current.Member, Nations Women's, Men's, and Children Pelvic Heath Group, current.Member, International Continence Society, current.Member, International Urogynecology Association, current. Continence Foundation of AustraliaCo-Chair, National Conference on Incontinence, 2020.Organiser, State Conference, 2018.Various Committee Roles, Queensland Branch, for 30 years.PublicationsPelvic Floor Recovery: Physiotherapy for Gynaecological & Colorectal Repair Surgery, Edition 4, Ellesmere Publishing, 2018.Pelvic Floor Recovery Essentials, Edition 4, Ellesmere Publishing, 2022.Writer, Pelvic FloorDysfunction, over 350 blogs released."
